trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
683,False,"{'a': 0.9, 'e': 0.12925087445593067}",30,9,6.8566684917645055,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
684,False,"{'a': 0.9, 'e': 0.12886370288030502}",20,10,17.87757583351053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.9, 'e': 0.12847769107887502}",25,3,35.92126309374264,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.9, 'e': 0.12809283557753198}",25,9,24.059693716110147,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.9, 'e': 0.12770913291257383}",25,11,21.61445444599677,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.9, 'e': 0.12732657963067387}",20,8,-29.739622506878057,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
689,False,"{'a': 0.9, 'e': 0.12694517228885002}",20,9,8.558763385187778,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.9, 'e': 0.12656490745443366}",20,7,23.39225518493636,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.9, 'e': 0.12618578170503877}",25,8,20.519388299389494,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.9, 'e': 0.12580779162853092}",20,12,16.332867311105456,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.9, 'e': 0.12543093382299692}",25,2,21.83220781696273,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.9, 'e': 0.12505520489671398}",25,11,14.37337267009815,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.9, 'e': 0.12468060146811931}",20,15,9.230576285439192,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.9, 'e': 0.12430712016577938}",20,7,14.178067857340144,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.9, 'e': 0.12393475762836002}",30,21,15.298327609265762,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.9, 'e': 0.12356351050459588}",20,16,8.878879607379059,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.9, 'e': 0.12319337545326038}",30,13,32.94902692170279,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.9, 'e': 0.12282434914313546}",20,9,14.54719372317508,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.9, 'e': 0.1224564282529819}",20,14,12.514919825664121,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.9, 'e': 0.1220896094715092}",25,12,15.811539544740963,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.9, 'e': 0.12172388949734589}",25,6,0.8708304043627044,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
704,False,"{'a': 0.9, 'e': 0.12135926503900965}",25,8,-10.874324891614236,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
705,False,"{'a': 0.9, 'e': 0.12099573281487792}",25,11,5.783081737303194,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
706,False,"{'a': 0.9, 'e': 0.12063328955315826}",25,11,-14.019704222393795,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
707,False,"{'a': 0.9, 'e': 0.12027193199185891}",30,18,22.107904974233342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.9, 'e': 0.11991165687875927}",25,18,13.35249796363918,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.9, 'e': 0.11955246097138093}",25,8,29.876886289476403,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.9, 'e': 0.11919434103695832}",20,8,22.343398352570564,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.9, 'e': 0.11883729385240965}",35,20,15.324670208911389,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.9, 'e': 0.11848131620430775}",25,14,22.85060579745427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.9, 'e': 0.11812640488885146}",30,13,29.79480972624766,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.9, 'e': 0.1177725567118365}",20,12,13.727112252044401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.9, 'e': 0.11741976848862698}",25,17,14.907720401643052,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.9, 'e': 0.11706803704412637}",30,12,14.671678691130912,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.9, 'e': 0.11671735921274938}",20,12,-6.2273179968614345,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.9, 'e': 0.11636773183839315}",20,3,10.623001241988849,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.9, 'e': 0.116019151774409}",20,9,-1.5551349444266016,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
720,False,"{'a': 0.9, 'e': 0.11567161588357389}",20,16,7.858006980307064,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.9, 'e': 0.11532512103806251}",20,7,24.061307699656293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.9, 'e': 0.11497966411941893}",30,19,21.169972487265117,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.9, 'e': 0.11463524201852858}",20,10,9.721159410484816,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.9, 'e': 0.11429185163559014}",20,9,20.32135663160258,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.9, 'e': 0.11394948988008788}",20,12,-8.022389900122235,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
726,False,"{'a': 0.9, 'e': 0.11360815367076371}",20,6,9.960060938233017,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.9, 'e': 0.11326783993558948}",25,8,9.122081120087863,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.9, 'e': 0.11292854561173918}",20,9,17.720077739652258,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.9, 'e': 0.11259026764556165}",30,14,21.104241529128743,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.9, 'e': 0.11225300299255297}",25,8,31.32608150402755,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.9, 'e': 0.11191674861732888}",20,11,9.013225489400355,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.9, 'e': 0.11158150149359779}",20,13,13.199645656898483,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.9, 'e': 0.1112472586041333}",20,1,17.409143538676748,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.9, 'e': 0.11091401694074722}",20,9,11.188301799118381,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.9, 'e': 0.11058177350426224}",35,17,33.38100945996865,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.9, 'e': 0.11025052530448522}",25,18,14.421412207896713,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.9, 'e': 0.10992026936018012}",20,12,14.639773879304094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.9, 'e': 0.10959100269904129}",20,3,14.04114310359044,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.9, 'e': 0.10926272235766643}",20,6,14.812270679921081,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.9, 'e': 0.10893542538153032}",30,18,15.913831255883217,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.9, 'e': 0.10860910882495796}",20,16,8.817365194164765,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.9, 'e': 0.10828376975109819}",30,13,29.33714261638957,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.9, 'e': 0.10795940523189702}",25,7,27.203637312539406,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.9, 'e': 0.10763601234807169}",30,24,13.864338720108066,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.9, 'e': 0.10731358818908403}",20,13,-33.084492337371856,"{0: 5, 1: 0, 2: 0, 3: 2, 4: 0}",1
746,False,"{'a': 0.9, 'e': 0.10699212985311449}",25,16,15.632690371617173,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.9, 'e': 0.10667163444703576}",25,12,26.71266696985674,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.9, 'e': 0.1063520990863871}",25,18,4.210305279007514,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.9, 'e': 0.1060335208953481}",20,2,20.17009367957735,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.9, 'e': 0.10571589700671291}",20,8,9.577309237565878,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
751,False,"{'a': 0.9, 'e': 0.10539922456186433}",30,6,38.30927807724797,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.9, 'e': 0.10508350071074826}",25,17,10.150246132638616,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.9, 'e': 0.10476872261184789}",20,13,13.006537420330625,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.9, 'e': 0.10445488743215826}",25,12,21.368092011643515,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.9, 'e': 0.10414199234716055}",30,19,11.314062041382458,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.9, 'e': 0.10383003454079692}",20,9,22.40224516905645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.9, 'e': 0.10351901120544502}",20,14,8.475168923383016,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.9, 'e': 0.10320891954189276}",35,14,41.35533211750514,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.9, 'e': 0.102899756759313}",20,8,22.131299447995218,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.9, 'e': 0.10259152007523863}",25,13,24.797763886032048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.9, 'e': 0.10228420671553744}",30,17,10.80950012940325,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
